ID_Finance,Tax_Period,Chiffre_Affaires,Benefice,RefEmployer
12648,2014-12-30,0,0,810388059
12649,NULL,NULL,NULL,810388026
12650,2014-06-30,24904806,24819384,810231777
12651,2013-12-30,255179,212615,810378098
12652,NULL,NULL,NULL,816000240
12653,2014-09-30,45274,24235,810413522
12654,2014-12-30,0,0,810503049
12655,2014-06-30,122859,122671,810390555
12656,2014-12-30,0,0,810472361
12657,2014-12-30,0,0,810466687
12658,2014-12-30,105505,98733,161641527
12659,2014-06-30,142053,142054,810452188
12660,NULL,NULL,NULL,816001663
12661,2014-03-30,96719,89781,810465738
12662,NULL,NULL,NULL,816010045
12663,NULL,NULL,NULL,30605818
12664,2013-12-30,151,NULL,810541370
12665,2013-12-30,39884,31741,810471065
12666,2014-06-30,81279,55986,810373490
12667,2014-12-30,0,0,810431584
12668,2014-12-30,439657,347307,810303038
12669,2014-06-30,423990,346232,810472958
12670,2014-06-30,0,0,810378142
12671,2013-12-30,0,0,710875297
12672,2014-12-30,0,0,810468559
12673,2013-12-30,0,0,201856782
12674,2013-12-30,0,0,810375913
12675,2013-12-30,0,0,141959531
12676,2014-12-30,0,0,810456090
12677,2014-12-30,0,0,363766411
12678,2014-12-30,0,0,311818177
12679,2014-06-30,164726,110927,810330277
12680,2013-12-30,0,0,810364834
12681,2013-12-30,0,0,760720433
12682,2012-12-30,0,0,363723697
12683,2013-12-30,151215,129849,810432095
12684,2014-12-30,0,0,363670742
12685,2014-12-30,0,0,300052306
12686,2014-12-30,0,0,680580264
12687,2013-12-30,29652,27773,810472756
12688,2013-12-30,0,0,201328278
12689,2013-12-30,0,0,810457353
12690,NULL,NULL,NULL,810382608
12691,NULL,NULL,NULL,810418940
12692,2014-12-30,0,0,270046369
12693,2014-12-30,0,0,460788871
12694,NULL,NULL,NULL,473699390
12695,2013-06-30,0,0,810417530
12696,NULL,NULL,NULL,816001654
12697,2013-12-30,624016,623773,810437386
12698,2014-12-30,0,0,810296214
12699,2013-06-30,841789,763372,810496898
12700,2013-12-30,57636,33576,202621264
12701,2012-12-30,17001,17001,810542672
12702,2014-12-30,0,0,461853767
12703,2013-06-30,388206,237418,237191806
12704,NULL,NULL,NULL,810544213
12705,2013-12-30,331500,314574,412086662
12706,2014-06-30,0,0,810460629
12707,NULL,NULL,NULL,810302402
12708,2014-06-30,1411927,1153999,810435459
12709,2013-12-30,0,0,810466762
12710,2014-12-30,0,0,202429858
12711,2013-12-30,1932,NULL,203672759
12712,2013-12-30,239480,238920,363559965
12713,2013-12-30,130318,86308,731654036
12714,2013-12-30,282754,208157,810500553
12715,NULL,NULL,NULL,760719033
12716,NULL,NULL,NULL,810532149
12717,2013-12-30,0,0,810465644
12718,2013-12-30,115406,100146,810417011
12719,NULL,NULL,NULL,810525214
12720,2013-12-30,41422,38295,810495830
12721,2014-12-30,0,0,212413358
12722,2012-12-30,0,0,810503254
12723,2015-02-28,0,0,237351074
12724,2013-12-30,140257,140102,810454269
12725,NULL,NULL,NULL,810518471
12726,2013-12-30,95475,73439,810519843
12727,NULL,NULL,NULL,816001642
12728,NULL,NULL,NULL,810469171
12729,2014-06-30,270512,270512,363892296
12730,2013-12-30,155604,148678,810439232
12731,2013-12-30,0,0,363788061
12732,NULL,NULL,NULL,810383755
12733,2014-12-30,0,0,710922570
12734,2014-12-30,0,0,363354541
12735,2013-12-30,7517,6989,810470917
12736,2014-12-30,0,0,510187880
12737,2013-12-30,7391564,7281542,410982430
12738,2012-06-30,156624,153743,810488749
12739,2014-09-30,90094,82910,810364319
12740,2013-12-30,0,0,810537289
12741,NULL,NULL,NULL,816012294
12742,2013-12-30,0,0,816017638
12743,2014-12-30,0,0,810455184
12744,2014-12-30,0,0,810399392
12745,2014-12-30,0,0,810414765
12746,2014-12-30,0,0,237432300
12747,2011-12-30,0,0,810595505
12748,2013-12-30,0,0,363661294
12749,2013-12-30,0,0,481287495
12750,2013-12-30,0,0,810491740
12751,2013-06-30,46678808,36346237,810235407
12752,2013-12-30,0,0,364677192
12753,2014-12-30,0,0,810424471
12754,2014-06-30,123719,116281,363575420
12755,2014-12-30,0,0,810520231
12756,2014-12-30,0,0,651202237
12757,2013-12-30,0,0,237394634
12758,2011-12-30,0,0,810521880
12759,2014-06-30,0,0,273505275
12760,NULL,NULL,NULL,810463029
12761,NULL,NULL,NULL,237379757
12762,2014-04-30,831,831,841461031
12763,2013-12-30,1,NULL,464327466
12764,2013-12-30,269222,257104,810509671
12765,2013-12-30,169045,108993,810406403
12766,2014-04-30,0,0,810370847
12767,2013-12-30,37239,31063,810436057
12768,2014-06-30,0,0,810404006
12769,2013-12-30,0,0,272248517
12770,2014-12-30,0,0,237411579
12771,2014-06-30,102448,91636,810541891
12772,2013-12-30,4077715,2684036,816003526
12773,2014-12-30,0,0,810511732
12774,2014-12-30,0,0,810473114
12775,2014-06-30,0,0,810485201
12776,2014-06-30,0,0,810417524
12777,2013-12-30,204409,199497,770666044
12778,2014-06-30,68023,68023,810436302
12779,2014-09-30,0,0,810509427
12780,2013-12-30,336375,336375,816019149
12781,2014-12-30,0,0,363715774
12782,2014-12-30,0,0,810493487
12783,2013-12-30,21376,21376,200145258
12784,2014-06-30,260365,186385,510175533
12785,NULL,NULL,NULL,363970012
12786,2012-12-30,0,0,412245119
12787,2013-06-30,NULL,NULL,237155997
12788,NULL,NULL,NULL,810396121
12789,2014-12-30,0,0,810461055
12790,2014-12-30,0,0,471464441
12791,2013-12-30,27713,22900,816033737
12792,2014-12-30,252979,226953,816014901
12793,2014-06-30,2181596,2172802,816014902
12794,2013-12-30,255815,230217,810521215
12795,2013-12-30,0,0,810370257
12796,2013-09-30,1004533,901223,810411290
12797,2013-12-30,172490,158525,800253229
12798,2013-12-30,280500,155538,581314420
12799,2013-06-30,NULL,NULL,566001393
12800,NULL,NULL,NULL,581648768
12801,2014-12-30,0,0,562176699
12802,2014-12-30,0,0,562433540
12803,2013-12-30,0,0,300041947
12804,2013-12-30,0,0,561843451
12805,2014-09-30,1046699,829809,561785731
12806,2014-06-30,162659,147091,510163093
12807,2014-09-30,0,0,562209618
12808,2014-12-30,0,0,561913041
12809,2014-06-30,0,0,141890364
12810,2014-12-30,10941,10941,202189258
12811,2013-12-30,0,0,561316245
12812,NULL,NULL,NULL,521636876
12813,NULL,NULL,NULL,581781806
12814,NULL,NULL,NULL,680518209
12815,2013-12-30,0,0,300262525
12816,2014-06-30,635041,446513,237063416
12817,2013-06-30,28964,27471,562146365
12818,2013-12-30,0,0,271462448
12819,2013-12-30,54263,54263,566093146
12820,2014-06-30,0,0,200405684
12821,2014-12-30,0,0,581935990
12822,2014-12-30,0,0,581867763
12823,2014-12-30,22185,22185,270760638
12824,2013-12-30,44277471,NULL,561582536
12825,2012-12-30,13708,13708,262531972
12826,2014-05-30,79040028,63919765,560556753
12827,2013-12-30,0,0,561380024
12828,2014-06-30,1783149,1708897,566060776
12829,2014-12-30,0,0,43797150
12830,2014-06-30,153900,139888,561965384
12831,2013-06-30,0,0,455578883
12832,2014-12-30,0,0,581398369
12833,2014-12-30,0,0,43722088
12834,2013-12-30,0,0,208205244
12835,2014-06-30,33242526,32164589,560529933
12836,2013-12-30,297024,297024,300311916
12837,2014-09-30,883524,883524,581074102
12838,2013-12-30,527666,441057,566075610
12839,2013-06-30,2620220,NULL,562225722
12840,2014-06-30,0,0,453460105
12841,2014-12-30,0,0,566066267
12842,2014-12-30,0,0,50623064
12843,2014-12-30,0,0,263737099
12844,2013-12-30,50966,NULL,421757521
12845,2014-06-30,18777832,18777832,560532296
12846,2013-12-30,0,0,581674666
12847,2014-09-30,0,0,561959460
12848,2014-06-30,0,0,561385588
12849,2014-04-30,0,0,581483263
12850,2013-12-30,0,0,161722446
12851,2014-12-30,0,0,912163897
12852,2014-06-30,200722,180414,561913046
12853,2014-12-30,0,0,582283340
12854,2013-06-30,0,0,561458985
12855,2013-12-30,1165439,1127744,300003315
12856,2013-12-30,29616,29616,561788344
12857,NULL,NULL,NULL,581380731
12858,NULL,NULL,NULL,561258660
12859,2014-12-30,0,0,204171992
12860,2013-12-30,163859,135285,560845050
12861,2014-06-30,0,0,561774780
12862,2013-12-30,0,0,561154941
12863,2013-12-30,0,0,50546757
12864,2014-12-30,0,0,566047486
12865,2015-01-30,0,0,50598311
12866,2014-12-30,0,0,205978937
12867,2013-12-30,392741,44955,581611900
12868,NULL,NULL,NULL,510422218
12869,2013-12-30,0,0,561844287
12870,2014-12-30,0,0,237029905
12871,2013-12-30,59841,59841,550912590
12872,2013-06-30,0,0,273889375
12873,2014-06-30,1307975,1307975,561673281
12874,2013-06-30,288483,288483,237288999
12875,NULL,NULL,NULL,566000730
12876,2014-06-30,1174024,1119714,561349170
12877,NULL,NULL,NULL,452299456
12878,2014-06-30,642164,552531,561769105
12879,2013-12-30,134627,122775,561480247
12880,2014-04-30,559752,350477,113840349
12881,2014-03-30,0,0,561150451
12882,2014-06-30,386794,327016,566054135
12883,2013-12-30,0,0,561523670
12884,2014-06-30,1732042,1666437,561073440
12885,NULL,NULL,NULL,561176030
12886,2013-12-30,0,0,561737749
12887,2014-06-30,4083332,4015914,562096677
12888,2013-12-30,0,0,561892346
12889,2014-09-30,0,0,566076618
12890,2013-12-30,123698,123698,237218278
12891,2013-06-30,0,0,581863120
12892,2013-12-30,54938,NULL,201449990
12893,2013-06-30,1186597126,496807541,560532138
12894,NULL,NULL,NULL,581846273
12895,2014-12-30,0,0,581576926
12896,2014-06-30,234583,219461,237125613
12897,2014-06-30,0,0,453758284
12898,2014-12-30,0,0,562120583
12899,2014-06-30,0,0,591771456
12900,2013-12-30,1987834,1988204,560623957
12901,2012-12-30,0,0,550858710
12902,2013-12-30,0,0,561592727
12903,NULL,NULL,NULL,542193190
12904,2013-12-30,113522,112839,352323088
12905,2013-12-30,425569,380866,421740709
12906,2013-12-30,575398,575398,562043649
12907,2014-06-30,819811,752928,562193634
12908,NULL,NULL,NULL,566000756
12909,NULL,NULL,NULL,550808612
12910,2014-06-30,0,0,208924608
12911,2013-12-30,0,0,561676951
12912,NULL,NULL,NULL,561103378
12913,2014-12-30,0,0,203620853
12914,2013-12-30,0,0,20587094
12915,NULL,NULL,NULL,561392589
12916,2014-06-30,330164,317644,561342340
12917,2014-12-30,0,0,270134292
12918,2014-03-30,0,0,202293613
12919,2014-11-30,0,0,562162068
12920,2014-06-30,2224155,2224155,450481093
12921,2014-12-30,101701,33286,561717503
12922,2013-12-30,0,0,262540169
12923,2014-06-30,880644,704636,561776900
12924,NULL,NULL,NULL,566083710
12925,NULL,NULL,NULL,566000324
12926,2014-12-30,0,0,161692142
12927,2013-12-30,30123,NULL,561975992
12928,NULL,NULL,NULL,561999623
12929,2014-12-30,0,0,562203045
12930,2013-12-30,7455,5950,510191899
12931,2013-08-30,203819,59420,237412959
12932,2013-12-30,0,0,561658168
12933,2014-04-30,0,0,561241222
12934,2014-03-30,9062872,8946663,561676433
12935,2014-05-30,209426935,187148415,560529999
12936,2013-06-30,473284031,196885324,560529961
12937,NULL,NULL,NULL,560988975
12938,2014-12-30,0,0,143421944
12939,2013-12-30,10093,10093,561776927
12940,2014-12-30,0,0,205048754
12941,2014-12-30,0,0,561980177
12942,2013-12-30,53257,53257,562103799
12943,NULL,NULL,NULL,566001466
12944,2014-06-30,10200678,10081392,560529944
12945,2013-12-30,21381,21381,453990026
12946,NULL,NULL,NULL,611475528
12947,NULL,NULL,NULL,581422969
12948,NULL,NULL,NULL,562172172
12949,2014-03-30,0,0,581514394
12950,2014-10-30,0,0,561672518
12951,2014-06-30,46890,46890,561732243
12952,2014-12-30,0,0,611494764
12953,2013-12-30,0,0,561887878
12954,2014-12-30,47901,47901,237361913
12955,2013-12-30,253355,253355,10600248
12956,NULL,NULL,NULL,561047680
12957,2014-12-30,0,0,464332356
12958,2014-10-30,0,0,561390750
12959,2014-09-30,0,0,262288080
12960,2013-12-30,324955,222331,581385509
12961,2013-12-30,90536,90536,550880534
12962,2014-05-30,261870210,252092599,560532303
12963,2013-12-30,321111,316400,201026041
12964,2014-07-30,348463,348463,141851844
12965,2013-06-30,0,0,50594555
12966,2014-05-30,3583772659,189372281,560529940
12967,2013-12-30,1800,1800,261965945
12968,2014-06-30,1348856,58702,581807958
12969,NULL,NULL,NULL,560997016
12970,NULL,NULL,NULL,561238736
12971,2014-06-30,0,0,561869814
12972,NULL,NULL,NULL,566001440
12973,2013-12-30,0,0,261500132
12974,NULL,NULL,NULL,261548727
12975,2014-04-30,0,0,202614440
12976,2013-12-30,3893868,2229377,560474967
12977,2013-12-30,0,0,204718695
12978,2013-12-30,0,0,141986409
12979,2013-12-30,0,0,810553953
12980,NULL,NULL,NULL,262776195
12981,2014-09-30,0,0,237272168
12982,2013-12-30,92350,89411,562088061
12983,2013-12-30,0,0,562261249
12984,2013-12-30,488231,72091,237313685
12985,2015-01-30,0,0,571149565
12986,NULL,NULL,NULL,560937578
12987,2014-06-30,79283909,73708156,560530242
12988,2014-12-30,0,0,561155983
12989,2013-12-30,0,0,272477645
12990,2013-12-30,74889,71012,561510590
12991,NULL,NULL,NULL,561139227
12992,2014-06-30,21020,21020,264495947
12993,2013-06-30,231453,192742,561122208
12994,2014-06-30,0,0,581525473
12995,NULL,NULL,NULL,566001468
12996,2013-12-30,221251,179587,742503370
12997,2014-06-30,113928,113928,581497383
12998,2013-12-30,0,0,264698871
12999,2014-12-30,0,0,300028756
13000,NULL,NULL,NULL,10622932
13001,2014-06-30,286677,218614,566075581
13002,2013-12-30,295196,216399,581940114
13003,2013-12-30,0,0,431974885
13004,2013-12-30,0,0,161725229
13005,2014-12-30,0,0,561696586
13006,2013-12-30,104294,-16391,203664129
13007,2014-05-30,58949226,40164507,560554199
13008,2013-12-30,69459,66576,562221492
13009,2014-06-30,1149780,1140341,561959695
13010,2013-12-30,209518,176389,560629340
13011,2014-06-30,316861,316861,560754646
13012,2014-09-30,87192,18169,263395503
13013,2014-06-30,54075464,52007721,560529982
13014,2014-12-30,39550,39550,200557507
13015,NULL,NULL,NULL,562140704
13016,2014-07-30,0,0,561442106
13017,2013-06-30,19445960,18872597,560543261
13018,2013-12-30,0,0,510572698
13019,2011-12-30,0,0,760842380
13020,NULL,NULL,NULL,412247130
13021,2014-12-30,0,0,561385371
13022,2013-06-30,1815657,1815657,561152286
13023,NULL,NULL,NULL,562100874
13024,2013-12-30,0,0,561985487
13025,NULL,NULL,NULL,561979560
13026,NULL,NULL,NULL,560894341
13027,2013-12-30,273103,123602,30473716
13028,NULL,NULL,NULL,566074684
13029,2013-12-30,0,0,561386421
13030,2013-12-30,0,0,800371843
13031,2014-06-30,464320,214158,566093210
13032,2014-06-30,906474,687935,561144769
13033,2014-06-30,280485,241462,561317481
13034,2014-06-30,259744,80614,566093205
13035,2013-12-30,76602,76602,561242178
13036,2013-12-30,233581,NULL,436875332
13037,2013-12-30,0,0,273768258
13038,2014-06-30,129497,129497,237079601
13039,2013-12-30,127764,118905,560989729
13040,2014-06-30,38976,30619,581967346
13041,2014-12-30,0,0,582040753
13042,2014-06-30,0,0,581789825
13043,2014-11-30,0,0,566087307
13044,2013-12-30,157281,150780,560959945
13045,2013-09-30,107615,65882,510163785
13046,2014-12-30,0,0,43727065
13047,2012-12-30,0,0,455154413
13048,2014-12-30,0,0,263540128
13049,2014-06-30,183069,73576,237361218
13050,2014-12-30,0,0,566149917
13051,2013-06-30,730942,718527,561558489
13052,NULL,NULL,NULL,561901311
13053,2014-12-30,0,0,810561802
13054,2013-12-30,8745,8745,562056791
13055,2013-12-30,37340,37340,566060980
13056,2014-06-30,110330,103127,560850838
13057,2013-12-30,86873,86754,581611169
13058,2013-12-30,6879,6879,562277725
13059,2012-12-30,237371,29637,236464552
13060,2013-12-30,8221,8221,561651953
13061,2013-12-30,0,0,561654210
13062,2014-05-30,176633,127670,561501496
13063,2013-12-30,278240,278240,134253836
13064,2014-06-30,0,0,560532129
13065,2013-12-30,41616,40538,237363520
13066,2013-12-30,0,0,561388026
13067,NULL,NULL,NULL,561348282
13068,2013-12-30,0,0,205598068
13069,2013-12-30,0,0,561746698
13070,2013-12-30,0,0,311716832
13071,2014-12-30,0,0,561228892
13072,2013-12-30,21106,19220,800588716
13073,NULL,NULL,NULL,560934999
13074,2013-07-30,2161,2041,261703278
13075,2013-06-30,49346558,47102879,250983069
13076,NULL,NULL,NULL,208825335
13077,2012-12-30,0,0,453630969
13078,2013-12-30,0,0,562169758
13079,2014-06-30,144615,131977,581466377
13080,2014-06-30,26636890,26469232,560532144
13081,NULL,NULL,NULL,561564324
13082,2013-12-30,0,0,561718036
13083,2014-06-30,0,0,561727540
13084,NULL,NULL,NULL,460600926
13085,2014-03-30,147450,147450,566133619
13086,2014-12-30,0,0,562000545
13087,2014-12-30,0,0,203451272
13088,2013-12-30,0,0,204290203
13089,2014-12-30,0,0,561538590
13090,2013-12-30,653400,643445,202058235
13091,2013-12-30,87154,83487,561512744
13092,2012-09-30,317394,308841,561984048
13093,NULL,NULL,NULL,364637561
13094,2013-12-30,51678,51678,581364860
13095,2014-04-30,150770,139420,566065283
13096,2014-06-30,384883,384883,237296889
13097,2013-12-30,0,0,272865103
13098,2011-12-30,0,0,561914759
13099,2013-12-30,51814,51814,200877571
13100,2014-12-30,0,0,561540284
13101,2014-10-30,343751,NULL,237831169
13102,2013-12-30,33703,27254,237288678
13103,2014-06-30,82378,81994,561749176
13104,2011-12-30,0,0,201874426
13105,2013-12-30,87118,86606,562234909
13106,2014-12-30,0,0,461508291
13107,2014-12-30,0,0,201980948
13108,2013-06-30,499743,450696,510185359
13109,2014-06-30,246468,246372,561245526
13110,2014-12-30,0,0,800630451
13111,NULL,NULL,NULL,581311611
13112,2013-12-30,0,0,561932650
13113,2014-07-30,0,0,208784439
13114,2013-12-30,23556,10885,204739852
13115,2013-12-30,233221,NULL,331113585
13116,2014-05-30,23871439,20381469,560547511
13117,NULL,NULL,NULL,561048429
13118,2014-06-30,2935566,2881431,560812213
13119,2013-12-30,0,0,562217558
13120,2014-05-30,40210008,32890854,560686603
13121,2013-12-30,5621651,5586072,561987315
13122,2012-06-30,131793,119665,581474825
13123,2012-12-30,26156,12242,237312939
13124,2014-12-30,0,0,562161356
13125,2014-06-30,6402787,5974352,581647538
13126,2014-06-30,94558,94558,461988511
13127,2012-12-30,0,0,454634312
13128,2013-12-30,5461,5461,561250329
13129,NULL,NULL,NULL,566000007
13130,2014-12-30,23983,23983,510503128
13131,NULL,NULL,NULL,581589138
13132,2014-12-30,0,0,311584139
13133,2014-12-30,0,0,562085559
13134,2014-06-30,2691462,2566538,510195015
13135,2014-12-30,44088,NULL,562158265
13136,2013-12-30,67592,65692,561939165
13137,2013-06-30,0,0,562278585
13138,2014-12-30,0,0,237296890
13139,2014-06-30,5,5,141965078
13140,2013-12-30,73138,38897,562026745
13141,2013-12-30,198511,198511,561601012
13142,2014-06-30,547347,420018,566076553
13143,2013-06-30,7920372,7116063,560670666
13144,2011-12-30,0,0,581807012
13145,NULL,NULL,NULL,562176054
13146,NULL,NULL,NULL,581330793
13147,2014-06-30,72756,53761,566062652
13148,2013-12-30,0,0,262570121
13149,2014-12-30,0,0,201817968
13150,2013-12-30,499154,306855,581975330
13151,2014-12-30,0,0,562120037
13152,2013-12-30,0,0,273526082
13153,2014-12-30,0,0,208694357
13154,2014-06-30,0,0,311578325
13155,2013-12-30,54148,NULL,562032901
13156,2013-12-30,0,0,510509602
13157,NULL,NULL,NULL,562119926
13158,2013-12-30,0,0,203520392
13159,2014-12-30,0,0,20749589
13160,2014-12-30,0,0,261487389
13161,2013-12-30,168620,157280,237057021
13162,2014-05-30,80090,79734,593397291
13163,2013-12-30,79895,73959,753111050
13164,2013-12-30,32860,32860,582074065
13165,NULL,NULL,NULL,311481501
13166,2013-06-30,164900,164900,943455685
13167,2014-12-30,31724,30298,581307931
13168,2013-12-30,55002,55002,581519483
13169,2012-12-30,1890742,1565221,560944327
13170,2014-06-30,215666,195303,562186718
13171,2014-06-30,2787847,2693762,561748648
13172,2013-12-30,18437,15012,581534652
13173,2013-12-30,7531,7531,453935457
13174,2013-12-30,24847,24847,560175103
13175,2014-12-30,0,0,202310291
13176,NULL,NULL,NULL,562071351
13177,NULL,NULL,NULL,251644234
13178,2013-12-30,0,0,223141085
13179,2013-12-30,55051,53921,561162643
13180,2014-05-30,69152,69152,510178824
13181,NULL,NULL,NULL,566000805
13182,2014-06-30,6518705,6199825,560885727
13183,2014-06-30,1392574,1287778,560815746
13184,NULL,NULL,NULL,561411432
13185,2013-06-30,87979,79834,753117297
13186,2013-12-30,207235,NULL,222713972
13187,2013-12-30,233375,168839,562039230
13188,2014-06-30,30669,30669,561928319
13189,2014-06-30,0,0,562103196
13190,2014-12-30,0,0,562250708
13191,2013-12-30,12011943,6590439,561512990
13192,2014-06-30,2068587,1926014,561712373
13193,2012-12-30,177741,54688,560748122
13194,2013-12-30,119437,NULL,566437557
13195,2014-04-30,41004,38236,582166154
13196,2013-12-30,33425,14574,300407098
13197,2014-06-30,225254,225254,463062871
13198,2013-12-30,384700,384700,561119848
13199,2014-12-30,0,0,452098285
13200,2013-12-30,0,0,561152827
13201,2013-12-30,0,0,562234859
13202,2013-12-30,497671,478247,561278009
13203,2014-06-30,134739,119444,561699793
13204,2013-11-30,0,0,566093664
13205,2014-06-30,25400814,20642584,237071511
13206,2013-12-30,0,0,562182809
13207,NULL,NULL,NULL,566062189
13208,2014-09-30,8634391,8419493,560938434
13209,2013-06-30,6206279,5740617,561240806
